ep,state,action,reward
0,"[-0.1617526  -0.11240655  0.08386534 -0.01507303  1.61738011  0.01086874]",0.40407478427220805,1.1215605464942595
0,"[-0.15705424 -0.1131602   0.10406908 -0.01507303  1.61900037  0.05403764]",-0.0040920317768168395,1.1174357696192
0,"[-0.1518559  -0.11391385  0.10386448 -0.01507303  1.6222925   0.07789663]",-0.03353718665699441,1.1169432018098602
0,"[-0.1467046  -0.1146675   0.10218762 -0.01507303  1.62678302  0.10207117]",0.21717294263134554,1.1162837997311321
0,"[-0.14132375 -0.11542116  0.11304627 -0.01507303  1.63285217  0.14115727]",0.6748997385345257,1.1131068207063266
0,"[-0.13482781 -0.11617481  0.14679126 -0.01507303  1.64152406  0.20636913]",0.9765192040809313,1.1060802090707784
0,"[-0.1262676  -0.11692846  0.19561722 -0.01507303  1.65394334  0.29133658]",0.6851425940731327,1.0969414914226414
0,"[-0.11563031 -0.11768211  0.22987435 -0.01507303  1.67040517  0.36840609]",1.4778782781343125,1.0903171837531702
0,"[-0.10228924 -0.11843576  0.30376826 -0.01507303  1.69191167  0.49346981]",1.5151897126651432,1.0771256675557024
0,"[-0.08520684 -0.11918941  0.37952775 -0.01507303  1.71998413  0.63154246]",2.0754771476590017,0.8137951748568533
0,"[-0.06363611 -0.11994307  0.4833016  -0.01507303  1.75599473  0.81153436]",1.3890114502425852,0.7958929330973651
0,"[-0.03773477 -0.12069672  0.55275218 -0.01507303  1.80059363  0.97575085]",0.6843036022888966,0.7822716480622703
0,"[-0.00924178 -0.12145037  0.58696736 -0.01507303  1.85307625  1.12750838]",-0.36862572678630207,0.7708879137834531
0,"[ 0.01964581 -0.12220402  0.56853607 -0.01507303  1.91250735  1.25431713]",0.3105072510813083,0.7384692332382712
0,"[ 0.04846075 -0.12295767  0.58406143 -0.01507303  1.97977921  1.44146053]",0.8739284357100615,0.6869078347546094
0,"[ 0.07875623 -0.12371132  0.62775785 -0.01507303  2.05780838  1.68501298]",0.044625116403673726,0.6287711692008022
