ep,state,action,reward
14,"[ 0.12264295 -0.04954461 -0.07385412  0.16423677  1.58540948  0.04557165]",0,1.1458934577595068
14,"[ 0.11895025 -0.04133277 -0.07385412  0.16423677  1.58787092  0.05308123]",0,1.14724459017017
14,"[ 0.11525754 -0.03312093 -0.07385412  0.16423677  1.59073862  0.06185437]",0,1.1483477391901342
14,"[ 0.11156484 -0.02490909 -0.07385412  0.16423677  1.59408085  0.07209973]",0,1.1491593736395171
14,"[ 0.10787213 -0.01669725 -0.07385412  0.16423677  1.59797714  0.08406092]",0,1.149628450269714
14,"[ 0.10417942 -0.00848541 -0.07385412  0.16423677  1.60252022  0.09802232]",0,1.1496951784016178
14,"[ 1.00486717e-01 -2.73575100e-04 -7.38541236e-02  1.64236770e-01
  1.60781817e+00  1.14315741e-01]",0,1.1492896037183615
14,"[ 0.09679401  0.00793826 -0.07385412  0.16423677  1.61399703  0.13332824]",0,1.1483299967708227
14,"[ 0.0931013   0.0161501  -0.07385412  0.16423677  1.62120374  0.15551116]",0,1.146721036737905
14,"[ 0.0894086   0.02436194 -0.07385412  0.16423677  1.62960964  0.18139066]",-25.0,1.1443517899776388
14,"[ 0.05446589  0.03257378 -1.32385412  0.16423677  1.60820372 -1.03856036]",0,0.7764142781096022
14,"[-0.01172681  0.04078562 -1.32385412  0.16423677  1.55665242 -1.02772295]",0,0.8063390269037914
14,"[-0.07791952  0.04899746 -1.32385412  0.16423677  1.50501159 -1.04212461]",0,0.7597416847582713
14,"[-0.14411223  0.05720929 -1.32385412  0.16423677  1.45201722 -1.08193885]",0,0.71011788020624
14,"[-0.21030493  0.06542113 -1.32385412  0.16423677  1.39638303 -1.14788083]",0,0.658522949387012
14,"[-0.27649764  0.07363297 -1.32385412  0.16423677  1.33677376 -1.24119217]",-25.0,0.6057155652559159
14,"[-0.37394034  0.08184481 -2.57385412  0.16423677  1.24157798 -2.56749608]",0,0.4201886559610806
14,"[-0.50263305  0.09005665 -2.57385412  0.16423677  1.10906864 -2.74273769]",0,0.35261650991317517
15,"[-0.09150724 -0.02670456 -0.17627422 -0.00694738  1.52863186  0.0857134 ]",0,1.1609649802560795
15,"[-0.10032095 -0.02705193 -0.17627422 -0.00694738  1.53240721  0.06562657]",0,1.158149653633346
15,"[-0.10913466 -0.0273993  -0.17627422 -0.00694738  1.53522291  0.04724745]",0,1.1549603789757623
15,"[-0.11794837 -0.02774667 -0.17627422 -0.00694738  1.53715272  0.03011745]",0,1.1514923035634737
15,"[-0.12676208 -0.02809404 -0.17627422 -0.00694738  1.53824834  0.01381075]",0,1.1478309466315686
15,"[-0.13557579 -0.02844141 -0.17627422 -0.00694738  1.53854077 -0.00207627]",0,1.1433121112086932
15,"[-0.14438951 -0.02878878 -0.17627422 -0.00694738  1.53804117 -0.01793492]",0,1.133871212286593
15,"[-0.15320322 -0.02913615 -0.17627422 -0.00694738  1.53674127 -0.03415389]",0,1.124413467107035
15,"[-0.16201693 -0.02948352 -0.17627422 -0.00694738  1.5346132  -0.05112871]",0,1.114870176040769
15,"[-0.17083064 -0.02983088 -0.17627422 -0.00694738  1.53160897 -0.06927139]",0,1.1051707743799275
15,"[-0.17964435 -0.03017825 -0.17627422 -0.00694738  1.52765934 -0.08902036]",0,1.0952412865133594
15,"[-0.18845806 -0.03052562 -0.17627422 -0.00694738  1.5226723  -0.11085098]",0,1.0850027680814467
15,"[-0.19727177 -0.03087299 -0.17627422 -0.00694738  1.51653089 -0.13528688]",0,1.074369719486324
15,"[-0.20608548 -0.03122036 -0.17627422 -0.00694738  1.50909054 -0.16291232]",0,1.0632484659744577
15,"[-0.21489919 -0.03156773 -0.17627422 -0.00694738  1.50017564 -0.19438582]",0,1.0515355149579022
15,"[-0.2237129  -0.0319151  -0.17627422 -0.00694738  1.4895755  -0.23045537]",0,1.0391159217571442
15,"[-0.23252662 -0.03226247 -0.17627422 -0.00694738  1.47703943 -0.27197537]",0,1.0258617229047104
15,"[-0.24134033 -0.03260984 -0.17627422 -0.00694738  1.46227098 -0.31992559]",0,1.0116305347268
15,"[-0.25015404 -0.03295721 -0.17627422 -0.00694738  1.44492115 -0.37543223]",0,0.9962644679895297
15,"[-0.25896775 -0.03330457 -0.17627422 -0.00694738  1.42458048 -0.43979114]",0,0.9795895813218735
15,"[-0.26778146 -0.03365194 -0.17627422 -0.00694738  1.40076995 -0.51449284]",0,0.711416191303516
15,"[-0.27659517 -0.03399931 -0.17627422 -0.00694738  1.37293063 -0.60124895]",0,0.6915404788755518
15,"[-0.28540888 -0.03434668 -0.17627422 -0.00694738  1.34041188 -0.70201845]",0,0.669747980168531
15,"[-0.29422259 -0.03469405 -0.17627422 -0.00694738  1.30245848 -0.81903164]",0,0.6458197176356079
15,"[-0.3030363  -0.03504142 -0.17627422 -0.00694738  1.25819647 -0.95480747]",0,0.6195418928180665
15,"[-0.31185002 -0.03538879 -0.17627422 -0.00694738  1.20661864 -1.11215775]",0,0.5907201780745406
15,"[-0.32066373 -0.03573616 -0.17627422 -0.00694738  1.14657018 -1.29416735]",0,0.5591996234202881
15,"[-0.32947744 -0.03608353 -0.17627422 -0.00694738  1.07673637 -1.5041339 ]",0,0.524890890297818
16,"[ 0.12117371 -0.10382844 -0.22103143 -0.06446712  1.48702678 -0.08286061]",0,1.1367367831701012
16,"[ 0.11012214 -0.10705179 -0.22103143 -0.06446712  1.48185085 -0.12456362]",0,1.137168171128407
16,"[ 0.09907057 -0.11027515 -0.22103143 -0.06446712  1.47452327 -0.1690999 ]",0,1.136895077115271
16,"[ 0.088019   -0.1134985  -0.22103143 -0.06446712  1.46487591 -0.21753982]",0,1.1356968713154947
16,"[ 0.07696742 -0.11672186 -0.22103143 -0.06446712  1.45268508 -0.27104048]",0,1.1333299173945302
16,"[ 0.06591585 -0.11994522 -0.22103143 -0.06446712  1.43766653 -0.33087144]",0,1.1295239513581299
16,"[ 0.05486428 -0.12316857 -0.22103143 -0.06446712  1.41946916 -0.3984419 ]",0,1.123978893739329
