ep,state,action,reward
7,"[ 0.43025802 -0.21750114 -1.14579003 -0.06411574  1.74900503 -0.3447878 ]",25.0,0.8861034267271806
7,"[ 0.40421852 -0.22070693  0.10420997 -0.06411574  1.76468034  0.97135408]",25.0,0.5734969146414663
7,"[ 0.44067902 -0.22391271  1.35420997 -0.06411574  1.84621674  2.29153308]",-25.0,0.4215160313975604
7,"[ 0.47713952 -0.2271185   0.10420997 -0.06411574  1.93452021  1.25418109]",-25.0,0.49483587899186504
7,"[ 0.45110002 -0.23032429 -1.14579003 -0.06411574  1.97265376  0.27789284]",-25.0,0.6119100090051975
7,"[ 0.36256052 -0.23353007 -2.39579003 -0.06411574  1.96260433 -0.68060868]",-25.0,0.6126208791413521
7,"[ 0.21152102 -0.23673586 -3.64579003 -0.06411574  1.9041473  -1.66563783]",-25.0,0.5802109840523723
7,"[-2.01848659e-03 -2.39941648e-01 -4.89579003e+00 -6.41157350e-02
  1.79492183e+00 -2.71736326e+00]",-25.0,0.5687426979718477
7,"[-0.27805799 -0.24314743 -6.14579003 -0.06411574  1.63080763 -3.86437614]",25.0,0.3644180758614118
7,"[-0.55409749 -0.24635322 -4.89579003 -0.06411574  1.46925322 -2.61278414]",-25.0,0.36365431211243976
7,"[-0.83013699 -0.24955901 -6.14579003 -0.06411574  1.3062798  -3.91198351]",25.0,0.21291706075810757
7,"[-1.10617649 -0.25276479 -4.89579003 -0.06411574  1.13679697 -2.89338764]",-25.0,0.19726561162281764
8,"[ 0.01344874 -0.16523276  0.07847779  0.02924194  1.52004566 -0.29294865]",25.0,1.181057669221624
8,"[ 0.04862263 -0.16377066  1.32847779  0.02924194  1.53597412  0.9304965 ]",-25.0,0.7972780786479341
8,"[ 0.08379652 -0.16230856  0.07847779  0.02924194  1.55089451 -0.3314794 ]",-25.0,1.123742208764777
8,"[ 0.05647041 -0.16084647 -1.17152221  0.02924194  1.50280466 -1.59454352]",-25.0,0.692259788960302
8,"[-0.0333557  -0.15938437 -2.42152221  0.02924194  1.39102205 -2.88187571]",25.0,0.5395465627588683
8,"[-0.12318181 -0.15792227 -1.17152221  0.02924194  1.27499251 -1.7752148 ]",-25.0,0.6155035792903015
8,"[-0.21300793 -0.15646017 -2.42152221  0.02924194  1.15298144 -3.1045869 ]",-25.0,0.42828095406884537
9,"[-0.14076291  0.28497099 -0.06802972  0.20468189  1.5114887   0.16168061]",25.0,1.1101351391962875
9,"[-0.1129144   0.29520508  1.18197028  0.20468189  1.55007753  1.38431846]",-25.0,0.6908980515960853
9,"[-0.08506588  0.30543918 -0.06802972  0.20468189  1.58789018  0.13232953]",-25.0,1.1583854433310576
9,"[-0.11971737  0.31567327 -1.31802972  0.20468189  1.56346877 -1.11016111]",25.0,0.7260061934819282
9,"[-0.15436885  0.32590737 -0.06802972  0.20468189  1.53903628  0.12971085]",25.0,1.1071108948517043
9,"[-0.12652034  0.33614146  1.18197028  0.20468189  1.57639397  1.36671274]",-25.0,0.6857986829486101
9,"[-0.09867183  0.34637555 -0.06802972  0.20468189  1.61365585  0.128052  ]",25.0,1.1478938677849708
9,"[-0.07082331  0.35660965  1.18197028  0.20468189  1.65181531  1.39988168]",25.0,0.7106336377894102
9,"[0.0195252  0.36684374 2.43197028 0.20468189 1.75397806 2.69102511]",25.0,0.5666189826854745
9,"[0.17237372 0.37707784 3.68197028 0.20468189 1.92135577 4.00698321]",-25.0,0.37459729576855505
10,"[ 0.03555791  0.01457673 -0.03326934  0.15510792  1.62814879 -0.14703436]",25.0,1.1912648176195486
10,"[0.06514444 0.02233213 1.21673066 0.15510792 1.65269298 1.12937623]",-25.0,0.7535964860609107
10,"[ 0.09473097  0.03008753 -0.03326934  0.15510792  1.67913697 -0.0679156 ]",25.0,1.1573440555175925
10,"[0.12431751 0.03784292 1.21673066 0.15510792 1.70812492 1.22795999]",-25.0,0.6999970472171572
