ep,state,action,reward
7,"[ 0.06842574  0.0223559  -1.26858991 -0.15495654  1.48331002 -1.24160984]",25.0,0.7345624045626997
7,"[ 0.03624624  0.01460807 -0.01858991 -0.15495654  1.45115379 -0.04897093]",-25.0,1.2045962033294004
7,"[ 0.00406675  0.00686024 -1.26858991 -0.15495654  1.41622428 -1.34895568]",25.0,0.7527508614497115
7,"[-2.81127498e-02 -8.87585902e-04 -1.85899138e-02 -1.54956541e-01
  1.37758105e+00 -2.02272800e-01]",-25.0,1.1745529329552595
7,"[-0.06029225 -0.00863541 -1.26858991 -0.15495654  1.33447374 -1.52244593]",-25.0,0.6878653133983065
7,"[-0.15497174 -0.01638324 -2.51858991 -0.15495654  1.22522685 -2.84834947]",25.0,0.4797100764663091
7,"[-0.24965124 -0.02413107 -1.26858991 -0.15495654  1.10738222 -1.88486167]",25.0,0.5249813551891283
8,"[-0.02865505 -0.04236041 -0.08143679 -0.03165335  1.59267141  0.02793879]",-25.0,1.221194638863829
8,"[-0.06397689 -0.04394307 -1.33143679 -0.03165335  1.56308245 -1.21291574]",-25.0,0.7448654067856475
8,"[-0.16179873 -0.04552574 -2.58143679 -0.03165335  1.47100722 -2.4755243 ]",25.0,0.5303011994699531
8,"[-0.25962057 -0.04710841 -1.33143679 -0.03165335  1.37677944 -1.30510896]",-25.0,0.6100089523060814
8,"[-0.35744241 -0.04869108 -2.58143679 -0.03165335  1.27856966 -2.62504723]",-25.0,0.42398566171462665
8,"[-0.51776425 -0.05027374 -3.83143679 -0.03165335  1.11416965 -3.94982974]",25.0,0.27343474988033434
9,"[ 0.01808712  0.05804285  0.00548738 -0.10274085  1.68285074 -0.03763624]",25.0,1.22160090448893
9,"[ 0.04961149  0.0529058   1.25548738 -0.10274085  1.71338513  1.25959322]",-25.0,0.7395400779866224
9,"[ 0.08113585  0.04776876  0.00548738 -0.10274085  1.74733858  0.1034093 ]",-25.0,1.1547792811856077
9,"[ 0.05016022  0.04263172 -1.24451262 -0.10274085  1.72388025 -1.04346355]",25.0,0.771015411714665
9,"[ 0.01918459  0.03749468  0.00548738 -0.10274085  1.70444555  0.26398312]",25.0,1.1758727444725001
9,"[ 0.05070896  0.03235763  1.25548738 -0.10274085  1.7502382   1.56884188]",25.0,0.691770717593159
9,"[ 0.14473333  0.02722059  2.50548738 -0.10274085  1.86154591  2.88581378]",-25.0,0.484419714043058
9,"[ 0.2387577   0.02208355  1.25548738 -0.10274085  1.98003696  1.87233212]",-25.0,0.5367370431659043
9,"[ 0.27028207  0.01694651  0.00548738 -0.10274085  2.05032605  0.95156751]",-25.0,0.6194532467891029
9,"[ 0.23930644  0.01180946 -1.24451262 -0.10274085  2.07606429  0.0831325 ]",-25.0,0.753218001087411
9,"[ 0.14583081  0.00667242 -2.49451262 -0.10274085  2.05878035 -0.77670671]",-25.0,0.7128226708300704
9,"[-1.01448253e-02  1.53537953e-03 -3.74451262e+00 -1.02740847e-01
  1.99780794e+00 -1.67153068e+00]",25.0,0.6744555989830537
9,"[-0.16612046 -0.00360166 -2.49451262 -0.10274085  1.94793306 -0.32427336]",-25.0,0.7830671673778167
9,"[-0.32209609 -0.00873871 -3.74451262 -0.10274085  1.90704743 -1.31642021]",-25.0,0.5645543798909542
9,"[-0.54057172 -0.01387575 -4.99451262 -0.10274085  1.81542083 -2.36042588]",25.0,0.38107794695208785
9,"[-0.75904735 -0.01901279 -3.74451262 -0.10274085  1.73075326 -1.03063019]",-25.0,0.41014661263156305
